,bpc,allocation,read_bounds,confmat,bw,ber,cer
2926,2,"((0, 14), (38, 48), (54, 58), (63, 63))","[0, 16, 47, 57, 64]","[[3026    0    0    2]
 [   1 3031    2    0]
 [   0    6 3028    0]
 [   0    0    6 3065]]",24142405.775959216,0.0006986109969589874,0.0013972219939180075
2906,2,"((0, 14), (37, 43), (52, 58), (63, 63))","[0, 15, 43, 57, 64]","[[3026    0    0    2]
 [   3 3027    4    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",23589513.39404358,0.0006986109969589874,0.0013972219939180075
2877,2,"((0, 14), (36, 42), (54, 58), (63, 63))","[0, 13, 44, 57, 64]","[[3024    2    0    2]
 [   6 3028    0    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",19009484.146595262,0.0006986109969589874,0.0013972219939180075
2798,2,"((0, 14), (34, 40), (53, 57), (63, 63))","[0, 12, 43, 56, 64]","[[3021    5    0    2]
 [   8 3026    0    0]
 [   0    1 3033    0]
 [   0    0    1 3070]]",18182515.825648673,0.0006986109969589874,0.0013972219939180075
1643,2,"((0, 10), (33, 45), (52, 56), (62, 63))","[0, 11, 44, 56, 64]","[[3027    0    0    0]
 [   3 3031    0    0]
 [   0    5 3021    8]
 [   0    0    1 3070]]",32909452.336519573,0.0006986684201874075,0.0013973368403747966
1695,2,"((0, 10), (36, 40), (52, 56), (62, 63))","[0, 13, 43, 56, 64]","[[3027    0    0    0]
 [   1 3028    5    0]
 [   0    2 3024    8]
 [   0    0    1 3070]]",28706937.06624765,0.0006986684201874075,0.0013973368403747966
1475,2,"((0, 10), (33, 37), (48, 51), (59, 63))","[0, 10, 38, 51, 64]","[[3027    0    0    0]
 [   5 3024    5    0]
 [   0    7 3064    0]
 [   0    0    0 3034]]",28508468.636653475,0.0006986684201874075,0.0013973368403747966
1814,2,"((0, 10), (31, 38), (48, 58), (63, 63))","[0, 9, 38, 57, 64]","[[3024    3    0    0]
 [   3 3028    3    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",28120680.183775626,0.0006986684201874075,0.0013973368403747966
2079,2,"((0, 10), (40, 45), (52, 58), (63, 63))","[0, 16, 44, 57, 64]","[[3027    0    0    0]
 [   0 3030    4    0]
 [   0    7 3027    0]
 [   0    0    6 3065]]",26518528.62631623,0.0006986684201874075,0.0013973368403747966
1800,2,"((0, 10), (31, 36), (50, 58), (63, 63))","[0, 10, 39, 57, 64]","[[3027    0    0    0]
 [   8 3025    0    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",25882544.10657811,0.0006986684201874075,0.0013151405556468543
1853,2,"((0, 10), (32, 38), (48, 55), (63, 63))","[0, 9, 39, 56, 64]","[[3024    3    0    0]
 [   3 3030    0    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",25643945.56258825,0.0006986684201874075,0.0013151405556468543
1797,2,"((0, 10), (31, 36), (48, 55), (63, 63))","[0, 10, 38, 56, 64]","[[3027    0    0    0]
 [   8 3024    1    1]
 [   0    5 3029    0]
 [   0    0    1 3070]]",24926170.520521414,0.0006986684201874075,0.0013151405556468543
1817,2,"((0, 10), (31, 38), (51, 58), (63, 63))","[0, 9, 40, 57, 64]","[[3024    3    0    0]
 [   3 3031    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",21875648.209350064,0.0006986684201874075,0.0013973368403747966
2036,2,"((0, 10), (37, 43), (52, 56), (63, 63))","[0, 14, 43, 57, 64]","[[3027    0    0    0]
 [   1 3029    4    0]
 [   0    2 3028    4]
 [   0    0    6 3065]]",21097990.08872262,0.0006986684201874075,0.0013973368403747966
1997,2,"((0, 10), (36, 41), (54, 58), (63, 63))","[0, 11, 44, 57, 64]","[[3027    0    0    0]
 [   8 3025    0    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",20123922.471768107,0.0006986684201874075,0.0013151405556468543
1809,2,"((0, 10), (31, 36), (54, 58), (63, 63))","[0, 10, 42, 57, 64]","[[3027    0    0    0]
 [   8 3025    0    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",19738804.7219792,0.0006986684201874075,0.0013151405556468543
1926,2,"((0, 10), (34, 40), (52, 56), (63, 63))","[0, 11, 42, 57, 64]","[[3027    0    0    0]
 [   6 3028    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",19706353.713456295,0.0006986684201874075,0.0013973368403747966
1820,2,"((0, 10), (31, 38), (52, 56), (63, 63))","[0, 9, 41, 57, 64]","[[3024    3    0    0]
 [   3 3031    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",19579696.358810425,0.0006986684201874075,0.0013973368403747966
1970,2,"((0, 10), (35, 42), (52, 56), (63, 63))","[0, 12, 43, 57, 64]","[[3027    0    0    0]
 [   3 3029    2    0]
 [   0    2 3028    4]
 [   0    0    6 3065]]",19558909.165461127,0.0006986684201874075,0.0013973368403747966
1494,2,"((0, 10), (36, 40), (51, 54), (60, 63))","[0, 13, 42, 53, 64]","[[3027    0    0    0]
 [   1 3028    4    1]
 [   0    5 3065    1]
 [   0    1    2 3031]]",17802151.618069176,0.0006986684201874075,0.001232944270918912
3074,2,"((0, 16), (40, 45), (52, 58), (62, 63))","[0, 18, 44, 56, 64]","[[3025    1    0    0]
 [   1 3029    4    0]
 [   0    7 3024    3]
 [   0    0    1 3070]]",39631600.99986604,0.0006987258528565556,0.0013974517057131486
3177,2,"((0, 16), (38, 43), (54, 58), (63, 63))","[0, 17, 46, 57, 64]","[[3025    1    0    0]
 [   2 3026    5    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",23687817.03444103,0.0006987258528565556,0.00131524866420063
3186,2,"((0, 16), (39, 43), (52, 56), (63, 63))","[0, 18, 44, 57, 64]","[[3025    1    0    0]
 [   0 3033    1    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",22204051.219063267,0.0006987258528565556,0.0013974517057131486
932,2,"((0, 8), (31, 47), (53, 57), (62, 63))","[0, 9, 45, 56, 64]","[[3014    0    0    3]
 [   5 3024    5    0]
 [   0    3 3031    0]
 [   0    0    1 3070]]",32214109.311915983,0.0006992431720960842,0.0013984863441921513
983,2,"((0, 8), (33, 45), (52, 58), (62, 63))","[0, 10, 44, 56, 64]","[[3014    0    0    3]
 [   3 3031    0    0]
 [   0    7 3024    3]
 [   0    0    1 3070]]",31920830.0281777,0.0006992431720960842,0.0013984863441921513
895,2,"((0, 8), (31, 36), (48, 55), (62, 63))","[0, 9, 38, 55, 64]","[[3014    0    0    3]
 [   6 3026    1    1]
 [   0    5 3029    0]
 [   0    0    0 3071]]",28894108.845914736,0.0006992431720960842,0.0013162224415925738
1063,2,"((0, 8), (37, 42), (52, 56), (62, 63))","[0, 13, 43, 56, 64]","[[3014    0    0    3]
 [   2 3031    1    0]
 [   0    2 3024    8]
 [   0    0    1 3070]]",24014671.29815115,0.0006992431720960842,0.0013984863441921513
1019,2,"((0, 8), (35, 41), (52, 56), (62, 63))","[0, 12, 42, 56, 64]","[[3014    0    0    3]
 [   2 3031    0    1]
 [   0    1 3025    8]
 [   0    0    1 3070]]",23370874.551743027,0.0006992431720960842,0.0013162224415925738
1192,2,"((0, 8), (31, 47), (53, 57), (63, 63))","[0, 9, 45, 56, 64]","[[3014    0    0    3]
 [   5 3024    5    0]
 [   0    3 3031    0]
 [   0    0    1 3070]]",21951875.230684776,0.0006992431720960842,0.0013984863441921513
1157,2,"((0, 8), (31, 38), (48, 58), (63, 63))","[0, 9, 38, 57, 64]","[[3014    0    0    3]
 [   3 3028    3    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",21826384.427937742,0.0006992431720960842,0.0013984863441921513
1268,2,"((0, 8), (34, 39), (50, 58), (63, 63))","[0, 11, 40, 57, 64]","[[3014    0    0    3]
 [   4 3028    2    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",20500092.773324136,0.0006992431720960842,0.0013984863441921513
1211,2,"((0, 8), (32, 38), (48, 55), (63, 63))","[0, 9, 39, 56, 64]","[[3014    0    0    3]
 [   3 3030    0    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",19349649.806750365,0.0006992431720960842,0.0013162224415925738
1241,2,"((0, 8), (32, 44), (54, 58), (63, 63))","[0, 10, 45, 57, 64]","[[3014    0    0    3]
 [   6 3027    1    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",19127794.741303984,0.0006992431720960842,0.0013984863441921513
1419,2,"((0, 8), (39, 43), (52, 58), (63, 63))","[0, 15, 44, 57, 64]","[[3014    0    0    3]
 [   0 3033    1    0]
 [   0    7 3027    0]
 [   0    0    6 3065]]",18364590.618402798,0.0006992431720960842,0.0013984863441921513
1205,2,"((0, 8), (32, 37), (52, 58), (63, 63))","[0, 8, 41, 57, 64]","[[3011    3    0    3]
 [   5 3029    0    0]
 [   0    0 3034    0]
 [   0    0    6 3065]]",17676993.474182487,0.0006992431720960842,0.0013984863441921513
1149,2,"((0, 8), (31, 36), (52, 58), (63, 63))","[0, 9, 41, 57, 64]","[[3014    0    0    3]
 [   6 3027    0    1]
 [   0    0 3034    0]
 [   0    0    6 3065]]",17361602.879038893,0.0006992431720960842,0.0013162224415925738
1160,2,"((0, 8), (31, 38), (51, 58), (63, 63))","[0, 9, 40, 57, 64]","[[3014    0    0    3]
 [   3 3031    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",15581352.45351218,0.0006992431720960842,0.0013984863441921513
1409,2,"((0, 8), (38, 43), (54, 58), (63, 63))","[0, 14, 46, 57, 64]","[[3014    0    0    3]
 [   0 3028    5    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",14542682.98628455,0.0006992431720960842,0.0013162224415925738
1362,2,"((0, 8), (36, 42), (52, 56), (63, 63))","[0, 11, 43, 57, 64]","[[3014    0    0    3]
 [   2 3032    0    0]
 [   0    2 3028    4]
 [   0    0    6 3065]]",14140758.998333992,0.0006992431720960842,0.0013984863441921513
1163,2,"((0, 8), (31, 38), (52, 56), (63, 63))","[0, 9, 41, 57, 64]","[[3014    0    0    3]
 [   3 3031    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",13285400.602972541,0.0006992431720960842,0.0013984863441921513
803,2,"((0, 8), (32, 37), (51, 54), (60, 63))","[0, 8, 40, 53, 64]","[[3011    3    0    3]
 [   5 3029    0    0]
 [   0    1 3069    1]
 [   0    1    2 3031]]",11728768.659739211,0.0006992431720960842,0.0013162224415925738
797,2,"((0, 8), (31, 36), (51, 54), (60, 63))","[0, 9, 40, 53, 64]","[[3014    0    0    3]
 [   6 3027    0    1]
 [   0    1 3069    1]
 [   0    1    2 3031]]",11413378.064595615,0.0006992431720960842,0.0012339585389931074
362,2,"((0, 7), (35, 42), (52, 58), (62, 63))","[0, 12, 43, 56, 64]","[[3009    1    0    5]
 [   3 3029    2    0]
 [   0    2 3029    3]
 [   0    0    1 3070]]",28138764.068427972,0.0006993582359716966,0.0013987164719433398
425,2,"((0, 7), (39, 43), (52, 58), (62, 63))","[0, 16, 44, 56, 64]","[[3010    0    0    5]
 [   0 3033    1    0]
 [   0    7 3024    3]
 [   0    0    1 3070]]",27933067.829711515,0.0006993582359716966,0.0013987164719433398
326,2,"((0, 7), (34, 39), (52, 58), (62, 63))","[0, 11, 42, 56, 64]","[[3008    2    0    5]
 [   4 3029    1    0]
 [   0    1 3030    3]
 [   0    0    1 3070]]",27841924.512931515,0.0006993582359716966,0.0013987164719433398
296,2,"((0, 7), (32, 42), (53, 57), (62, 63))","[0, 10, 43, 56, 64]","[[3007    3    0    5]
 [   5 3027    2    0]
 [   0    1 3033    0]
 [   0    0    1 3070]]",27377610.489167534,0.0006993582359716966,0.0013987164719433398
370,2,"((0, 7), (36, 40), (52, 58), (62, 63))","[0, 13, 43, 56, 64]","[[3010    0    0    5]
 [   1 3028    5    0]
 [   0    2 3029    3]
 [   0    0    1 3070]]",27024557.887983285,0.0006993582359716966,0.0013987164719433398
312,2,"((0, 7), (33, 37), (52, 58), (62, 63))","[0, 10, 41, 56, 64]","[[3007    3    0    5]
 [   5 3029    0    0]
 [   0    0 3031    3]
 [   0    0    1 3070]]",26576615.2341324,0.0006993582359716966,0.0013987164719433398
390,2,"((0, 7), (36, 43), (52, 56), (62, 63))","[0, 13, 43, 56, 64]","[[3010    0    0    5]
 [   0 3033    1    0]
 [   0    2 3024    8]
 [   0    0    1 3070]]",25155898.919823907,0.0006993582359716966,0.0013987164719433398
679,2,"((0, 7), (36, 42), (52, 58), (63, 63))","[0, 11, 43, 57, 64]","[[3008    2    0    5]
 [   2 3032    0    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",18752675.575907513,0.0006993582359716966,0.0013987164719433398
701,2,"((0, 7), (37, 42), (52, 58), (63, 63))","[0, 14, 43, 57, 64]","[[3010    0    0    5]
 [   3 3030    1    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",18364353.794493463,0.0006993582359716966,0.0013987164719433398
634,2,"((0, 7), (35, 41), (52, 58), (63, 63))","[0, 13, 42, 57, 64]","[[3010    0    0    5]
 [   3 3030    0    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",17720557.04808534,0.0006993582359716966,0.0013164390324172937
549,2,"((0, 7), (32, 42), (53, 57), (63, 63))","[0, 10, 43, 56, 64]","[[3007    3    0    5]
 [   5 3027    2    0]
 [   0    1 3033    0]
 [   0    0    1 3070]]",17115376.407936327,0.0006993582359716966,0.0013987164719433398
581,2,"((0, 7), (33, 45), (54, 58), (63, 63))","[0, 11, 45, 57, 64]","[[3008    2    0    5]
 [   3 3031    0    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",17047745.16412643,0.0006993582359716966,0.0013987164719433398
776,2,"((0, 7), (42, 47), (54, 58), (63, 63))","[0, 18, 47, 57, 64]","[[3010    0    0    5]
 [   0 3034    0    0]
 [   0    6 3028    0]
 [   0    0    6 3065]]",16793702.910416886,0.0006993582359716966,0.0013987164719433398
648,2,"((0, 7), (35, 42), (54, 58), (63, 63))","[0, 12, 44, 57, 64]","[[3009    1    0    5]
 [   3 3030    1    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",13959436.07429919,0.0006993582359716966,0.0013987164719433398
637,2,"((0, 7), (35, 41), (54, 58), (63, 63))","[0, 13, 44, 57, 64]","[[3010    0    0    5]
 [   3 3030    0    1]
 [   0    1 3033    0]
 [   0    0    6 3065]]",13803463.135187764,0.0006993582359716966,0.0013164390324172937
660,2,"((0, 7), (36, 40), (54, 58), (63, 63))","[0, 13, 45, 57, 64]","[[3010    0    0    5]
 [   1 3029    4    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",12845229.893854503,0.0006993582359716966,0.0013987164719433398
626,2,"((0, 7), (35, 39), (54, 58), (63, 63))","[0, 12, 45, 57, 64]","[[3009    1    0    5]
 [   3 3030    1    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",12792616.789533816,0.0006993582359716966,0.0013987164719433398
2608,2,"((0, 14), (35, 38), (51, 54), (61, 63))","[0, 12, 41, 54, 64]","[[3021    5    0    2]
 [   7 3062    1    0]
 [   0    2 3069    0]
 [   0    0    1 3070]]",25654141.369839802,0.0007352941176470588,0.0014705882352941124
2426,2,"((0, 12), (35, 38), (55, 58), (63, 63))","[0, 12, 43, 57, 64]","[[3023    5    0    0]
 [   7 3063    0    0]
 [   0    0 3071    0]
 [   0    0    6 3065]]",22422908.214459278,0.0007352941176470588,0.0014705882352941124
2803,2,"((0, 14), (35, 38), (51, 54), (63, 63))","[0, 12, 41, 55, 64]","[[3021    5    0    2]
 [   7 3062    1    0]
 [   0    2 3069    0]
 [   0    0    1 3070]]",13857647.42045202,0.0007352941176470588,0.0014705882352941124
1009,2,"((0, 8), (35, 38), (55, 58), (62, 63))","[0, 10, 43, 56, 64]","[[3014    0    0    3]
 [   7 3063    0    0]
 [   0    0 3064    7]
 [   0    0    1 3070]]",21253251.664022192,0.0007359555155777251,0.001471911031155404
208,2,"((0, 7), (35, 38), (51, 54), (61, 63))","[0, 11, 41, 54, 64]","[[3008    2    0    5]
 [   7 3062    1    0]
 [   0    2 3069    0]
 [   0    0    1 3070]]",21480238.88625448,0.000736075897603664,0.0014721517952073215
608,2,"((0, 7), (35, 38), (51, 54), (63, 63))","[0, 11, 41, 55, 64]","[[3008    2    0    5]
 [   7 3062    1    0]
 [   0    2 3069    0]
 [   0    0    1 3070]]",9683744.936866695,0.000736075897603664,0.0014721517952073215
3376,2,"((0, 24), (39, 43), (52, 55), (61, 63))","[0, 22, 44, 54, 64]","[[3025    6    0    0]
 [   7 3026    1    0]
 [   0    2 3068    1]
 [   0    0    1 3070]]",54031968.39478963,0.0007372818874416319,0.0014745637748833085
3417,2,"((0, 24), (40, 45), (55, 58), (63, 63))","[0, 22, 46, 57, 64]","[[3025    6    0    0]
 [   5 3029    0    0]
 [   0    1 3070    0]
 [   0    0    6 3065]]",44535012.18705997,0.0007372818874416319,0.0014745637748833085
3411,2,"((0, 24), (40, 45), (52, 55), (63, 63))","[0, 22, 44, 56, 64]","[[3025    6    0    0]
 [   5 3025    4    0]
 [   0    2 3069    0]
 [   0    0    1 3070]]",44095116.6974774,0.0007372818874416319,0.0014745637748833085
3232,2,"((0, 20), (36, 43), (52, 55), (61, 63))","[0, 17, 43, 54, 64]","[[3022    8    0    0]
 [   6 3027    1    0]
 [   0    1 3069    1]
 [   0    0    1 3070]]",33678204.01661367,0.0007373422906767164,0.0014746845813534692
3234,2,"((0, 20), (37, 42), (52, 55), (61, 63))","[0, 18, 43, 54, 64]","[[3024    6    0    0]
 [   8 3025    1    0]
 [   0    1 3069    1]
 [   0    0    1 3070]]",31843219.52501842,0.0007373422906767164,0.0014746845813534692
3339,2,"((0, 20), (38, 48), (55, 58), (63, 63))","[0, 19, 47, 57, 64]","[[3028    2    0    0]
 [   5 3027    2    0]
 [   0    3 3068    0]
 [   0    0    6 3065]]",26007864.47599121,0.0007373422906767164,0.0014746845813534692
2175,2,"((0, 12), (32, 42), (52, 55), (62, 63))","[0, 11, 43, 55, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    1 3070    0]
 [   0    0    0 3071]]",37473251.34905088,0.0007374631268436578,0.001474926253687281
2178,2,"((0, 12), (32, 42), (53, 56), (62, 63))","[0, 11, 43, 56, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    0 3071    0]
 [   0    0    1 3070]]",37343790.17446615,0.0007374631268436578,0.001474926253687281
2171,2,"((0, 12), (31, 41), (53, 56), (62, 63))","[0, 11, 42, 56, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    0 3071    0]
 [   0    0    1 3070]]",37110609.04155479,0.0007374631268436578,0.001474926253687281
2153,2,"((0, 12), (36, 41), (52, 55), (61, 63))","[0, 12, 43, 54, 64]","[[3023    5    0    0]
 [   8 3025    0    1]
 [   0    1 3069    1]
 [   0    0    1 3070]]",34929737.375047855,0.0007374631268436578,0.0013929859062602468
2300,2,"((0, 12), (38, 43), (55, 58), (62, 63))","[0, 16, 46, 56, 64]","[[3028    0    0    0]
 [   2 3026    5    1]
 [   0    1 3063    7]
 [   0    0    1 3070]]",34548429.26682818,0.0007374631268436578,0.0013929859062602468
2605,2,"((0, 14), (34, 40), (51, 54), (61, 63))","[0, 12, 41, 54, 64]","[[3021    5    0    2]
 [   8 3026    0    0]
 [   0    2 3069    0]
 [   0    0    1 3070]]",27775382.84690979,0.0007374631268436578,0.001474926253687281
2628,2,"((0, 14), (38, 43), (52, 55), (61, 63))","[0, 16, 44, 54, 64]","[[3026    0    0    2]
 [   2 3023    8    1]
 [   0    2 3068    1]
 [   0    0    1 3070]]",27691048.627396725,0.0007374631268436578,0.0013929859062602468
2719,2,"((0, 14), (37, 43), (51, 54), (62, 63))","[0, 15, 42, 55, 64]","[[3026    0    0    2]
 [   3 3023    8    0]
 [   0    5 3066    0]
 [   0    0    0 3071]]",27632759.354019538,0.0007374631268436578,0.001474926253687281
2703,2,"((0, 14), (36, 42), (55, 58), (62, 63))","[0, 13, 44, 56, 64]","[[3024    2    0    2]
 [   6 3028    0    0]
 [   0    0 3064    7]
 [   0    0    1 3070]]",27583339.795470595,0.0007374631268436578,0.001474926253687281
2359,2,"((0, 12), (32, 42), (53, 56), (63, 63))","[0, 11, 43, 56, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    0 3071    0]
 [   0    0    1 3070]]",27081556.093234938,0.0007374631268436578,0.001474926253687281
2345,2,"((0, 12), (31, 41), (52, 55), (63, 63))","[0, 11, 42, 56, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    0 3071    0]
 [   0    0    1 3070]]",26977836.134908322,0.0007374631268436578,0.001474926253687281
2745,2,"((0, 14), (39, 45), (52, 55), (62, 63))","[0, 13, 44, 55, 64]","[[3024    2    0    2]
 [   5 3023    5    1]
 [   0    2 3069    0]
 [   0    0    0 3071]]",26937334.86535064,0.0007374631268436578,0.0013929859062602468
2348,2,"((0, 12), (31, 41), (53, 56), (63, 63))","[0, 11, 42, 56, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    0 3071    0]
 [   0    0    1 3070]]",26848374.960323583,0.0007374631268436578,0.001474926253687281
2689,2,"((0, 14), (36, 40), (55, 58), (62, 63))","[0, 14, 45, 56, 64]","[[3025    1    0    2]
 [   2 3028    4    0]
 [   0    1 3063    7]
 [   0    0    1 3070]]",25592988.02631516,0.0007374631268436578,0.001474926253687281
2661,2,"((0, 14), (35, 39), (51, 54), (62, 63))","[0, 14, 42, 55, 64]","[[3025    1    0    2]
 [   4 3024    6    0]
 [   0    5 3066    0]
 [   0    0    0 3071]]",24926859.145992674,0.0007374631268436578,0.001474926253687281
2890,2,"((0, 14), (36, 48), (55, 58), (63, 63))","[0, 14, 47, 57, 64]","[[3025    1    0    2]
 [   5 3028    1    0]
 [   0    3 3068    0]
 [   0    0    6 3065]]",18079460.944209132,0.0007374631268436578,0.001474926253687281
2941,2,"((0, 14), (39, 45), (55, 58), (63, 63))","[0, 13, 46, 57, 64]","[[3024    2    0    2]
 [   5 3028    0    1]
 [   0    1 3070    0]
 [   0    0    6 3065]]",17114996.273702003,0.0007374631268436578,0.0013929859062602468
